x,y,z,cond_ok
94.0,34.0,0.0,-0.3325241599172548
95.0,34.0,0.0,-0.310218944988723
96.0,34.0,0.0,-0.28735539996147397
97.0,34.0,0.0,-0.2639755207497083
98.0,34.0,0.0,-0.2401208031928027
99.0,34.0,0.0,-0.21583211756401613
100.0,34.0,0.0,-0.19114962429279775
101.0,34.0,0.0,-0.16611275636475276
102.0,34.0,0.0,-0.1537768096972168
103.0,34.0,0.0,-0.12899524504621937
104.0,34.0,0.0,-0.10405124661258164
105.0,34.0,0.0,-0.07898087377440166
106.0,34.0,0.0,-0.05382137101521012
107.0,34.0,0.0,-0.02861201141195291
108.0,34.0,0.0,-0.0020657205681269275
109.0,34.0,0.0,0.024023028485489817
110.0,34.0,0.0,0.050131951265437624
111.0,34.0,0.0,0.07620273585513182
112.0,34.0,0.0,0.1021700720643233
113.0,34.0,0.0,0.12796142245942418
114.0,34.0,0.0,0.15349724671532652
115.0,34.0,0.0,0.20125011793950917
116.0,34.0,0.0,0.21971516089274942
117.0,34.0,0.0,0.23802486212891336
118.0,34.0,0.0,0.25608739034394346
119.0,34.0,0.0,0.2738089721581579
120.0,34.0,0.0,0.29109585090486456
121.0,34.0,0.0,0.30785608589039976
122.0,34.0,0.0,0.3240011122717283
123.0,34.0,0.0,0.33944702056253573
124.0,34.0,0.0,0.35411554857589084
125.0,34.0,0.0,0.3679348036719484
126.0,34.0,0.0,0.3808397485051811
127.0,34.0,0.0,0.392772490033903
128.0,34.0,0.0,0.3332118762993469
129.0,34.0,0.0,0.3398583251515408
130.0,34.0,0.0,0.345572951922098
131.0,34.0,0.0,0.3503289581738569
132.0,34.0,0.0,0.4357711270315524
133.0,34.0,0.0,0.44527136067640016
134.0,34.0,0.0,0.4542477495906959
135.0,34.0,0.0,0.46269260046751437
136.0,34.0,0.0,0.4706036532115786
137.0,34.0,0.0,0.47798356955366794
138.0,34.0,0.0,0.4848393888688804
139.0,34.0,0.0,0.49118195686560673
140.0,34.0,0.0,0.4970253335354068
141.0,34.0,0.0,0.5023861873715193
142.0,34.0,0.0,0.5072831832741158
143.0,34.0,0.0,0.5117363717201774
144.0,34.0,0.0,0.5157665866876008
145.0,34.0,0.0,0.5787991479124405
146.0,34.0,0.0,0.5870328882839055
147.0,34.0,0.0,0.5946695485689972
148.0,34.0,0.0,0.6017242305788935
149.0,34.0,0.0,0.608210050510652
150.0,34.0,0.0,0.6141377530430099
151.0,34.0,0.0,0.619515372816642
152.0,34.0,0.0,0.62434794684374
153.0,34.0,0.0,0.6286372810624992
154.0,34.0,0.0,0.6687509765988241
155.0,34.0,0.0,0.6820491587962759
156.0,34.0,0.0,0.6957848951497516
157.0,34.0,0.0,0.7099396557835784
158.0,34.0,0.0,0.7244911233333461
159.0,34.0,0.0,0.7394133794269557
160.0,34.0,0.0,0.7546771426196921
161.0,34.0,0.0,0.7702500567105266
162.0,34.0,0.0,0.7860970273057066
163.0,34.0,0.0,0.7843297540903167
164.0,34.0,0.0,0.7969209367557613
165.0,34.0,0.0,0.8099020573765026
166.0,34.0,0.0,0.8232329060950982
167.0,34.0,0.0,0.8402017908732646
168.0,34.0,0.0,0.8566545675114723
169.0,34.0,0.0,0.8730238132104802
170.0,34.0,0.0,0.8892663755669851
171.0,34.0,0.0,0.9053406546801714
172.0,34.0,0.0,0.9212069647653587
173.0,34.0,0.0,0.9368278345077647
174.0,34.0,0.0,0.9521682329508421
175.0,34.0,0.0,0.9671957090314117
176.0,34.0,0.0,0.9818804346769299
177.0,34.0,0.0,0.9961951435733563
178.0,34.0,0.0,1.0101149601775787
179.0,34.0,0.0,1.023617116171948
180.0,34.0,0.0,1.0366805542633826
181.0,34.0,0.0,1.0492854220213206
182.0,34.0,0.0,1.061412461466472
183.0,34.0,0.0,1.0730423036964722
184.0,34.0,0.0,1.0841546825474888
185.0,34.0,0.0,1.094727588027536
186.0,34.0,0.0,1.1047363902220948
187.0,34.0,0.0,1.114152979015224
188.0,34.0,0.0,1.1229449857195462
189.0,34.0,0.0,1.1310751803560566
190.0,34.0,0.0,1.1385011718419202
191.0,34.0,0.0,1.1244499920670623
192.0,34.0,0.0,1.1290075466089544
193.0,34.0,0.0,1.1324768477489473
194.0,34.0,0.0,1.1347960451788377
195.0,34.0,0.0,1.1359073536080322
196.0,34.0,0.0,1.1357618471298612
197.0,34.0,0.0,1.1342313225374256
198.0,34.0,0.0,1.131174979361705
199.0,34.0,0.0,1.1265835949550804
0.0,35.0,0.0,-0.20286923213352176
1.0,35.0,0.0,-0.2109814233309384
2.0,35.0,0.0,-0.21936398219530345
3.0,35.0,0.0,-0.22800579835931178
4.0,35.0,0.0,-0.2368913507532252
5.0,35.0,0.0,-0.245999616867623
6.0,35.0,0.0,-0.2553027508456119
7.0,35.0,0.0,-0.26477456799109617
8.0,35.0,0.0,-0.2745954915011524
9.0,35.0,0.0,-0.28479512103285715
10.0,35.0,0.0,-0.29529281983579353
11.0,35.0,0.0,-0.3059915866794411
12.0,35.0,0.0,-0.3167771962880545
13.0,35.0,0.0,-0.3275194188899206
14.0,35.0,0.0,-0.33807676440856904
15.0,35.0,0.0,-0.3483782543713859
16.0,35.0,0.0,-0.3584573916847004
17.0,35.0,0.0,-0.3682114743263145
18.0,35.0,0.0,-0.3775744961007381
19.0,35.0,0.0,-0.3865298182189217
20.0,35.0,0.0,-0.3951048441142443
21.0,35.0,0.0,-0.40335723464851087
22.0,35.0,0.0,-0.41135837204547565
23.0,35.0,0.0,-0.41917925486262947
24.0,35.0,0.0,-0.4268812834992266
25.0,35.0,0.0,-0.4345118689096638
26.0,35.0,0.0,-0.44210356256441014
27.0,35.0,0.0,-0.44967525599076585
28.0,35.0,0.0,-0.45723434035773014
29.0,35.0,0.0,-0.46477913177854435
30.0,35.0,0.0,-0.47230118751203404
31.0,35.0,0.0,-0.47978733934562545
32.0,35.0,0.0,-0.48722138218184197
33.0,35.0,0.0,-0.49458541265256084
34.0,35.0,0.0,-0.5018608397469011
35.0,35.0,0.0,-0.5090291021167583
36.0,35.0,0.0,-0.5160721327165508
37.0,35.0,0.0,-0.5229726141130249
38.0,35.0,0.0,-0.5297140682829634
39.0,35.0,0.0,-0.5362808232368136
40.0,35.0,0.0,-0.5426578954733381
41.0,35.0,0.0,-0.5488308223795666
42.0,35.0,0.0,-0.5547854727581474
43.0,35.0,0.0,-0.5605078573233344
44.0,35.0,0.0,-0.5659839548657053
45.0,35.0,0.0,-0.6166634368020121
46.0,35.0,0.0,-0.6232158886792638
47.0,35.0,0.0,-0.6295377594282721
48.0,35.0,0.0,-0.6357158122477189
49.0,35.0,0.0,-0.6418963444511028
50.0,35.0,0.0,-0.6480561131903637
51.0,35.0,0.0,-0.6541689778171658
52.0,35.0,0.0,-0.6602085421408521
53.0,35.0,0.0,-0.6661481926030002
54.0,35.0,0.0,-0.6719611515584288
55.0,35.0,0.0,-0.6776205440515872
56.0,35.0,0.0,-0.6830994766874494
57.0,35.0,0.0,-0.6883711273314784
58.0,35.0,0.0,-0.6934088444218176
59.0,35.0,0.0,-0.6981862546373494
60.0,35.0,0.0,-0.7026773775448415
61.0,35.0,0.0,-0.7068567456618069
62.0,35.0,0.0,-0.7106995281396524
63.0,35.0,0.0,-0.6099334193895729
64.0,35.0,0.0,-0.6087866773467236
65.0,35.0,0.0,-0.6071053591345301
66.0,35.0,0.0,-0.5930640032777251
67.0,35.0,0.0,-0.5910530652500192
68.0,35.0,0.0,-0.5882293676880272
69.0,35.0,0.0,-0.5845927327880662
70.0,35.0,0.0,-0.5801459290546971
71.0,35.0,0.0,-0.5748947544888533
72.0,35.0,0.0,-0.6532365191092808
73.0,35.0,0.0,-0.6512950844674841
74.0,35.0,0.0,-0.6487111679588492
75.0,35.0,0.0,-0.6454897454808091
76.0,35.0,0.0,-0.6349801113193457
77.0,35.0,0.0,-0.6310592610927941
78.0,35.0,0.0,-0.6265523172049272
79.0,35.0,0.0,-0.6214730468524902
80.0,35.0,0.0,-0.6158372580823831
81.0,35.0,0.0,-0.620903899350333
82.0,35.0,0.0,-0.6118810553281283
83.0,35.0,0.0,-0.6024374210918041
84.0,35.0,0.0,-0.5925991778058823
85.0,35.0,0.0,-0.5335672027205876
86.0,35.0,0.0,-0.5195039518280752
87.0,35.0,0.0,-0.504474774511377
88.0,35.0,0.0,-0.48851328912217545
89.0,35.0,0.0,-0.47165373178210124
90.0,35.0,0.0,-0.45393084999581623
91.0,35.0,0.0,-0.4353798046305578
92.0,35.0,0.0,-0.416036079563116
93.0,35.0,0.0,-0.39593539880843776
94.0,35.0,0.0,-0.37511365182148326
95.0,35.0,0.0,-0.35360682893702666
96.0,35.0,0.0,-0.3314509705900785
97.0,35.0,0.0,-0.30868213601242683
98.0,35.0,0.0,-0.28533639943589884
99.0,35.0,0.0,-0.26144988426780613
100.0,35.0,0.0,-0.23705884793985724
101.0,35.0,0.0,-0.2122057987395059
102.0,35.0,0.0,-0.18694877313271052
103.0,35.0,0.0,-0.17346212912030168
104.0,35.0,0.0,-0.14868981079551874
105.0,35.0,0.0,-0.1236907688379385
106.0,35.0,0.0,-0.09850029328408583
107.0,35.0,0.0,-0.07315703896189779
108.0,35.0,0.0,-0.04597068459168263
109.0,35.0,0.0,-0.019676688416454563
110.0,35.0,0.0,0.006730862936793147
111.0,35.0,0.0,0.033191928669144694
112.0,35.0,0.0,0.05963989497766939
113.0,35.0,0.0,0.08600151051841906
114.0,35.0,0.0,0.1121971073618821
115.0,35.0,0.0,0.16108608596122131
116.0,35.0,0.0,0.18067140090971567
117.0,35.0,0.0,0.2001638776078456
118.0,35.0,0.0,0.21947262715909743
119.0,35.0,0.0,0.23850377315974378
120.0,35.0,0.0,0.25716196764518606
121.0,35.0,0.0,0.27535187967266084
122.0,35.0,0.0,0.2929795990735195
123.0,35.0,0.0,0.30995391460584387
124.0,35.0,0.0,0.3261874420429761
125.0,35.0,0.0,0.3415975915467948
126.0,35.0,0.0,0.35610737390914665
127.0,35.0,0.0,0.3696460517326854
128.0,35.0,0.0,0.3053324253126295
129.0,35.0,0.0,0.31349713571502874
130.0,35.0,0.0,0.32069015824506997
131.0,35.0,0.0,0.3268742461829901
132.0,35.0,0.0,0.4182053856267195
133.0,35.0,0.0,0.42918143398114655
134.0,35.0,0.0,0.4395757094235033
135.0,35.0,0.0,0.4493924228447881
136.0,35.0,0.0,0.45863266961587995
137.0,35.0,0.0,0.4672998192657127
138.0,35.0,0.0,0.47540281001423274
139.0,35.0,0.0,0.48295546545835083
140.0,35.0,0.0,0.4899757674014853
141.0,35.0,0.0,0.4964850990667894
142.0,35.0,0.0,0.5025074726571719
143.0,35.0,0.0,0.5080687545114091
144.0,35.0,0.0,0.513195900045611
145.0,35.0,0.0,0.5771312827993786
146.0,35.0,0.0,0.5863684820486299
147.0,35.0,0.0,0.5950211487312883
148.0,35.0,0.0,0.6031096304235481
149.0,35.0,0.0,0.6106518687856471
150.0,35.0,0.0,0.6176629058639062
151.0,35.0,0.0,0.6241544493086748
152.0,35.0,0.0,0.6301345001037879
153.0,35.0,0.0,0.6356070461211418
154.0,35.0,0.0,0.670824275495731
155.0,35.0,0.0,0.6845680671007187
156.0,35.0,0.0,0.6987959543862047
157.0,35.0,0.0,0.7134872089278455
158.0,35.0,0.0,0.7286167251847642
159.0,35.0,0.0,0.7441552075136417
160.0,35.0,0.0,0.760069422024868
161.0,35.0,0.0,0.7763225138066754
162.0,35.0,0.0,0.7789678364921414
163.0,35.0,0.0,0.792043002929604
164.0,35.0,0.0,0.8055545919342539
165.0,35.0,0.0,0.8194575033638516
166.0,35.0,0.0,0.8349198708809267
167.0,35.0,0.0,0.8520917425977503
168.0,35.0,0.0,0.86921580860441
169.0,35.0,0.0,0.8862417424373459
170.0,35.0,0.0,0.9031208046318092
171.0,35.0,0.0,0.9198064079078287
172.0,35.0,0.0,0.9362546268470522
173.0,35.0,0.0,0.9524246318230049
174.0,35.0,0.0,0.9682790278332952
175.0,35.0,0.0,0.9837840806647259
176.0,35.0,0.0,0.9989098153883621
177.0,35.0,0.0,1.0136299753193592
178.0,35.0,0.0,1.0279218329935402
179.0,35.0,0.0,1.0417658480735967
180.0,35.0,0.0,1.0551451700766166
181.0,35.0,0.0,1.0680449861651826
182.0,35.0,0.0,1.0804517158839984
183.0,35.0,0.0,1.0923520558416289
184.0,35.0,0.0,1.1037318785319543
185.0,35.0,0.0,1.1145749919666326
186.0,35.0,0.0,1.1248617726227332
187.0,35.0,0.0,1.134567696677839
188.0,35.0,0.0,1.1436618184142622
189.0,35.0,0.0,1.1521052864004515
190.0,35.0,0.0,1.1438246580948186
191.0,35.0,0.0,1.1499029035617803
192.0,35.0,0.0,1.1549299180748143
193.0,35.0,0.0,1.1588181839727945
194.0,35.0,0.0,1.1614739931358056
195.0,35.0,0.0,1.1628034964750122
196.0,35.0,0.0,1.1627212796806015
197.0,35.0,0.0,1.161160636691884
198.0,35.0,0.0,1.1580837243011772
199.0,35.0,0.0,1.153489141644215
0.0,36.0,0.0,-0.22981741600639938
1.0,36.0,0.0,-0.2386625269876997
2.0,36.0,0.0,-0.24778933727231622
3.0,36.0,0.0,-0.2571887429239576
4.0,36.0,0.0,-0.2668477787642162
5.0,36.0,0.0,-0.27674852872899647
6.0,36.0,0.0,-0.28686669873032017
7.0,36.0,0.0,-0.2971697301299159
8.0,36.0,0.0,-0.30762502052950613
9.0,36.0,0.0,-0.3183967930438306
10.0,36.0,0.0,-0.3294916202508092
11.0,36.0,0.0,-0.3408023715287171
12.0,36.0,0.0,-0.3521920025101887
13.0,36.0,0.0,-0.3635142465912476
14.0,36.0,0.0,-0.37475552952308444
15.0,36.0,0.0,-0.3857142363547852
16.0,36.0,0.0,-0.3961488151715866
17.0,36.0,0.0,-0.40586556753531144
18.0,36.0,0.0,-0.41476681445483105
19.0,36.0,0.0,-0.42287218297545415
20.0,36.0,0.0,-0.4302976279488819
21.0,36.0,0.0,-0.4372075737708734
22.0,36.0,0.0,-0.4437690089917915
23.0,36.0,0.0,-0.450123925412645
24.0,36.0,0.0,-0.4563797301944398
25.0,36.0,0.0,-0.4626104053734682
26.0,36.0,0.0,-0.46886203574957463
27.0,36.0,0.0,-0.4751591256274524
28.0,36.0,0.0,-0.4815102220219648
29.0,36.0,0.0,-0.4879124494569982
30.0,36.0,0.0,-0.4943550039970469
31.0,36.0,0.0,-0.5008217851558971
32.0,36.0,0.0,-0.5072933514304955
33.0,36.0,0.0,-0.5137483542232137
34.0,36.0,0.0,-0.5201645695147327
35.0,36.0,0.0,-0.5265196175181819
36.0,36.0,0.0,-0.5327914393376716
37.0,36.0,0.0,-0.5389585850027212
38.0,36.0,0.0,-0.5450003571575516
39.0,36.0,0.0,-0.5508968473943188
40.0,36.0,0.0,-0.556628896465385
41.0,36.0,0.0,-0.5621780046156408
42.0,36.0,0.0,-0.5675262136613658
43.0,36.0,0.0,-0.5726559780980345
44.0,36.0,0.0,-0.5775500384890984
45.0,36.0,0.0,-0.582191306771648
46.0,36.0,0.0,-0.6325294176822107
47.0,36.0,0.0,-0.6386031547015235
48.0,36.0,0.0,-0.6447143210913158
49.0,36.0,0.0,-0.650836310734056
50.0,36.0,0.0,-0.6569424517846265
51.0,36.0,0.0,-0.6630059969036821
52.0,36.0,0.0,-0.66900013024989
53.0,36.0,0.0,-0.6748979898940214
54.0,36.0,0.0,-0.6806727042937054
55.0,36.0,0.0,-0.6862974414878836
56.0,36.0,0.0,-0.6917454697002248
57.0,36.0,0.0,-0.696990228057262
58.0,36.0,0.0,-0.7020054061157522
59.0,36.0,0.0,-0.7067650308485698
60.0,36.0,0.0,-0.7112435596604307
61.0,36.0,0.0,-0.7154159779004221
62.0,36.0,0.0,-0.7192578992189492
63.0,36.0,0.0,-0.618251940948876
64.0,36.0,0.0,-0.6175389716145083
65.0,36.0,0.0,-0.6163148070227256
66.0,36.0,0.0,-0.6007277627996741
67.0,36.0,0.0,-0.5996518181201972
68.0,36.0,0.0,-0.5977911194351557
69.0,36.0,0.0,-0.5951456760233685
70.0,36.0,0.0,-0.5917180805250282
71.0,36.0,0.0,-0.5875135767429546
72.0,36.0,0.0,-0.6728153588749215
73.0,36.0,0.0,-0.6725686144111199
74.0,36.0,0.0,-0.671713009343718
75.0,36.0,0.0,-0.6702517369830178
76.0,36.0,0.0,-0.6618944124110284
77.0,36.0,0.0,-0.6598129719910297
78.0,36.0,0.0,-0.6571691145401002
79.0,36.0,0.0,-0.6539734829428687
80.0,36.0,0.0,-0.6502385074420852
81.0,36.0,0.0,-0.6555679703018281
82.0,36.0,0.0,-0.6483889952080886
83.0,36.0,0.0,-0.6407938831560274
84.0,36.0,0.0,-0.6328050666107401
85.0,36.0,0.0,-0.6244460221820514
86.0,36.0,0.0,-0.555440980272095
87.0,36.0,0.0,-0.5416933027552419
88.0,36.0,0.0,-0.5269763239954329
89.0,36.0,0.0,-0.5113179445286882
90.0,36.0,0.0,-0.4947464601643765
91.0,36.0,0.0,-0.47729049370202287
92.0,36.0,0.0,-0.45897894232407
93.0,36.0,0.0,-0.4398409424209867
94.0,36.0,0.0,-0.4199092095158605
95.0,36.0,0.0,-0.39925711970293587
96.0,36.0,0.0,-0.3779222106363319
97.0,36.0,0.0,-0.35592735877518955
98.0,36.0,0.0,-0.333296117747267
99.0,36.0,0.0,-0.310052879896783
100.0,36.0,0.0,-0.2862230896495094
101.0,36.0,0.0,-0.26183351533199595
102.0,36.0,0.0,-0.23691258478287885
103.0,36.0,0.0,-0.22142566070635045
104.0,36.0,0.0,-0.19698239588434618
105.0,36.0,0.0,-0.17217710053288815
106.0,36.0,0.0,-0.14704516736454298
107.0,36.0,0.0,-0.12162619811630798
108.0,36.0,0.0,-0.09596456575321383
109.0,36.0,0.0,-0.06735127151992243
110.0,36.0,0.0,-0.04061977234586625
111.0,36.0,0.0,-0.013715402968085821
112.0,36.0,0.0,0.01329213979301791
113.0,36.0,0.0,0.0403265232908763
114.0,36.0,0.0,0.06730497297962904
115.0,36.0,0.0,0.11702864244411981
116.0,36.0,0.0,0.1379146300125493
117.0,36.0,0.0,0.1587828906367691
118.0,36.0,0.0,0.17953887140136457
119.0,36.0,0.0,0.20008427527996944
120.0,36.0,0.0,0.22031836995431642
121.0,36.0,0.0,0.24013934477841073
122.0,36.0,0.0,0.2594456740138119
123.0,36.0,0.0,0.2781374499916317
124.0,36.0,0.0,0.2961176560099791
125.0,36.0,0.0,0.31329335458454477
126.0,36.0,0.0,0.32957677155445686
127.0,36.0,0.0,0.3448862603300572
128.0,36.0,0.0,0.27839425271390733
129.0,36.0,0.0,0.28819418769883953
130.0,36.0,0.0,0.2969760441866519
131.0,36.0,0.0,0.30469474621271897
132.0,36.0,0.0,0.40095030631278594
133.0,36.0,0.0,0.4134928657760322
134.0,36.0,0.0,0.4254021049490042
135.0,36.0,0.0,0.43666417647582306
136.0,36.0,0.0,0.4472733397528352
137.0,36.0,0.0,0.45723133585106385
138.0,36.0,0.0,0.46654664883231994
139.0,36.0,0.0,0.4752336759168119
140.0,36.0,0.0,0.4833118298997033
141.0,36.0,0.0,0.49081459672867783
142.0,36.0,0.0,0.4978024314604614
143.0,36.0,0.0,0.5043115056715468
144.0,36.0,0.0,0.5103771034104534
145.0,36.0,0.0,0.5737223365001376
146.0,36.0,0.0,0.5838256454278643
147.0,36.0,0.0,0.5933648437302967
148.0,36.0,0.0,0.6023671453853512
149.0,36.0,0.0,0.6108567751892826
150.0,36.0,0.0,0.6188543580267647
151.0,36.0,0.0,0.6263763795181306
152.0,36.0,0.0,0.6334347210127865
153.0,36.0,0.0,0.6400362718374941
154.0,36.0,0.0,0.6699812545781414
155.0,36.0,0.0,0.6841541704553095
156.0,36.0,0.0,0.6988706591834706
157.0,36.0,0.0,0.7141074600234949
158.0,36.0,0.0,0.7298361552326809
159.0,36.0,0.0,0.7460233494681874
160.0,36.0,0.0,0.7626309300869862
161.0,36.0,0.0,0.7796164114830242
162.0,36.0,0.0,0.7831377326649134
163.0,36.0,0.0,0.7972164415524817
164.0,36.0,0.0,0.8117426368273803
165.0,36.0,0.0,0.826112741949192
166.0,36.0,0.0,0.8440403335248358
167.0,36.0,0.0,0.861967146657816
168.0,36.0,0.0,0.879833572425097
169.0,36.0,0.0,0.8975812986241816
170.0,36.0,0.0,0.9151541314470919
171.0,36.0,0.0,0.93249878325471
172.0,36.0,0.0,0.9495655973486273
173.0,36.0,0.0,0.9663091800690164
174.0,36.0,0.0,0.9826889115752196
175.0,36.0,0.0,0.9986693093387107
176.0,36.0,0.0,1.0142202225341745
177.0,36.0,0.0,1.029316840767159
178.0,36.0,0.0,1.0439395063357777
179.0,36.0,0.0,1.058073324749104
180.0,36.0,0.0,1.0717075727093166
181.0,36.0,0.0,1.0848349054297068
182.0,36.0,0.0,1.0974503653581518
183.0,36.0,0.0,1.1095501916915138
184.0,36.0,0.0,1.1211304244517304
185.0,36.0,0.0,1.1321852888782704
186.0,36.0,0.0,1.1427053369916207
187.0,36.0,0.0,1.1526753167023784
188.0,36.0,0.0,1.1620717413487107
189.0,36.0,0.0,1.1588214726276296
190.0,36.0,0.0,1.1664451334414825
191.0,36.0,0.0,1.173133890397012
192.0,36.0,0.0,1.1787909903973928
193.0,36.0,0.0,1.1832967513241544
194.0,36.0,0.0,1.186510374691569
195.0,36.0,0.0,1.1882770178122841
196.0,36.0,0.0,1.188442047452563
197.0,36.0,0.0,1.1868725589536164
198.0,36.0,0.0,1.1834824785894185
199.0,36.0,0.0,1.1782535078600636
0.0,37.0,0.0,-0.25471100050181966
1.0,37.0,0.0,-0.26417815020635477
2.0,37.0,0.0,-0.2739364231581218
3.0,37.0,0.0,-0.2839800435187659
4.0,37.0,0.0,-0.29430056083637696
5.0,37.0,0.0,-0.3048860609716129
6.0,37.0,0.0,-0.31572007594093227
7.0,37.0,0.0,-0.326780032579486
8.0,37.0,0.0,-0.3380349782009631
9.0,37.0,0.0,-0.3494476886114581
10.0,37.0,0.0,-0.3611605824428197
11.0,37.0,0.0,-0.37318457799977456
12.0,37.0,0.0,-0.38552742854661787
13.0,37.0,0.0,-0.39813246895656107
14.0,37.0,0.0,-0.4107151163111324
15.0,37.0,0.0,-0.42288058446328997
16.0,37.0,0.0,-0.43413871481464794
17.0,37.0,0.0,-0.4440232927669342
18.0,37.0,0.0,-0.45231217242693733
19.0,37.0,0.0,-0.45915331842180007
20.0,37.0,0.0,-0.4649390347000424
21.0,37.0,0.0,-0.4700861089068389
22.0,37.0,0.0,-0.4749167618000133
23.0,37.0,0.0,-0.47964407716871393
24.0,37.0,0.0,-0.48439672562089026
25.0,37.0,0.0,-0.4892462415393568
26.0,37.0,0.0,-0.4942272202860166
27.0,37.0,0.0,-0.4993506510759299
28.0,37.0,0.0,-0.5046124463181404
29.0,37.0,0.0,-0.509998909735529
30.0,37.0,0.0,-0.5154902988821795
31.0,37.0,0.0,-0.5210631934824898
32.0,37.0,0.0,-0.5266920985079032
33.0,37.0,0.0,-0.5323505412821508
34.0,37.0,0.0,-0.5380118219800081
35.0,37.0,0.0,-0.5436495182717721
36.0,37.0,0.0,-0.5492378104261587
37.0,37.0,0.0,-0.5547516728173102
38.0,37.0,0.0,-0.5601669655447035
39.0,37.0,0.0,-0.565460452259014
40.0,37.0,0.0,-0.570609765226901
41.0,37.0,0.0,-0.5755933349716235
42.0,37.0,0.0,-0.5803902988401304
43.0,37.0,0.0,-0.5849804002444908
44.0,37.0,0.0,-0.5893438879725017
45.0,37.0,0.0,-0.5934614228281977
46.0,37.0,0.0,-0.6427218896822058
47.0,37.0,0.0,-0.6487488177175809
48.0,37.0,0.0,-0.6548204188215795
49.0,37.0,0.0,-0.6609092788063324
50.0,37.0,0.0,-0.6669880619823363
51.0,37.0,0.0,-0.6730294959021955
52.0,37.0,0.0,-0.6790063703038735
53.0,37.0,0.0,-0.684891549496329
54.0,37.0,0.0,-0.6906579972716566
55.0,37.0,0.0,-0.6962788133212003
56.0,37.0,0.0,-0.7017272800568293
57.0,37.0,0.0,-0.7069769186763677
58.0,37.0,0.0,-0.7120015532530425
59.0,37.0,0.0,-0.7167753815669291
60.0,37.0,0.0,-0.7212730513303536
61.0,37.0,0.0,-0.7254697403914705
62.0,37.0,0.0,-0.7293412394362586
63.0,37.0,0.0,-0.6291010631840678
64.0,37.0,0.0,-0.6288805721987565
65.0,37.0,0.0,-0.6281693521863432
66.0,37.0,0.0,-0.6269548558384492
67.0,37.0,0.0,-0.6108397511331535
68.0,37.0,0.0,-0.6099695003208674
69.0,37.0,0.0,-0.6083374288812412
70.0,37.0,0.0,-0.6059457174605747
71.0,37.0,0.0,-0.6027988905984193
72.0,37.0,0.0,-0.6945221649684361
73.0,37.0,0.0,-0.6959611276852624
74.0,37.0,0.0,-0.6968200135311574
75.0,37.0,0.0,-0.6971004456283547
76.0,37.0,0.0,-0.6911090826494731
77.0,37.0,0.0,-0.6908418808599404
78.0,37.0,0.0,-0.6900323355544584
79.0,37.0,0.0,-0.6886883314682636
80.0,37.0,0.0,-0.697027689528352
81.0,37.0,0.0,-0.6920878874914216
82.0,37.0,0.0,-0.6867166454334398
83.0,37.0,0.0,-0.6809319766351278
84.0,37.0,0.0,-0.6747528953980154
85.0,37.0,0.0,-0.6681992954259035
86.0,37.0,0.0,-0.5934796147258532
87.0,37.0,0.0,-0.5810230719031257
88.0,37.0,0.0,-0.5675617230969626
89.0,37.0,0.0,-0.5531233415370753
90.0,37.0,0.0,-0.5377963000986766
91.0,37.0,0.0,-0.5216142933735047
92.0,37.0,0.0,-0.504591020901842
93.0,37.0,0.0,-0.486740548982899
94.0,37.0,0.0,-0.46807735803665806
95.0,37.0,0.0,-0.44861642233402543
96.0,37.0,0.0,-0.4283733261218211
97.0,37.0,0.0,-0.407364420422326
98.0,37.0,0.0,-0.38560702484648385
99.0,37.0,0.0,-0.3631196785142154
100.0,37.0,0.0,-0.3399224434995663
101.0,37.0,0.0,-0.3160372629845723
102.0,37.0,0.0,-0.29148837439935193
103.0,37.0,0.0,-0.2735752984148686
104.0,37.0,0.0,-0.249484052806681
105.0,37.0,0.0,-0.22488717516348827
106.0,37.0,0.0,-0.1998182021442933
107.0,37.0,0.0,-0.17431568777411854
108.0,37.0,0.0,-0.14842374466721517
109.0,37.0,0.0,-0.11919053110871922
110.0,37.0,0.0,-0.09208229780411917
111.0,37.0,0.0,-0.06466276571687976
112.0,37.0,0.0,-0.037004323031862685
113.0,37.0,0.0,-0.00918665718250758
114.0,37.0,0.0,0.04686209130647945
115.0,37.0,0.0,0.06906387454097923
116.0,37.0,0.0,0.09143358512843108
117.0,37.0,0.0,0.11387535707537452
118.0,37.0,0.0,0.1362874351543787
119.0,37.0,0.0,0.15856328739076941
120.0,37.0,0.0,0.18059285515143936
121.0,37.0,0.0,0.20226391068530813
122.0,37.0,0.0,0.2234634901681471
123.0,37.0,0.0,0.244079369390265
124.0,37.0,0.0,0.26400154877598514
125.0,37.0,0.0,0.28312371415980414
126.0,37.0,0.0,0.3013446395982152
127.0,37.0,0.0,0.3185694986244382
128.0,37.0,0.0,0.2524685832738657
129.0,37.0,0.0,0.26399812019883884
130.0,37.0,0.0,0.2744389522658866
131.0,37.0,0.0,0.32598171841254364
132.0,37.0,0.0,0.33517177034149365
133.0,37.0,0.0,0.3977677417718989
134.0,37.0,0.0,0.4111237573755113
135.0,37.0,0.0,0.423759550469691
136.0,37.0,0.0,0.4356724242577324
137.0,37.0,0.0,0.4468689553218623
138.0,37.0,0.0,0.457364061972235
139.0,37.0,0.0,0.4671799455092021
140.0,37.0,0.0,0.47634494117110393
141.0,37.0,0.0,0.4848923144854298
142.0,37.0,0.0,0.49285903588064683
143.0,37.0,0.0,0.5002845622598366
144.0,37.0,0.0,0.5072096493456847
145.0,37.0,0.0,0.5136752135138112
